ID,Model_Name,Phase,Energy_kWh,Grid_Intensity_gCO2,Carbon_CO2e_kg,Water_Usage_L,PUE,Source
INF_0457,Gemini-1.5-Pro,Inference,0.0001403973371773,450,6.31788017297995E-05,0.0002667549406369,1.12,AI Energy Score (2025)
INF_0458,Llama-3-70B,Inference,0.0001873729594537,250,4.68432398634394E-05,0.0003560086229621,1.12,AI Energy Score (2025)
INF_0459,GPT-4o,Inference,0.0005903385726622,700,0.0004132370008635,0.0011216432880582,1.12,AI Energy Score (2025)
INF_0461,Mistral-Large-2,Inference,0.0004691662707991,450,0.0002111248218596,0.0008914159145183,1.12,AI Energy Score (2025)
INF_0462,Mistral-Large-2,Inference,0.0003698894120111,700,0.0002589225884078,0.0007027898828212,1.12,AI Energy Score (2025)
INF_0463,Mistral-Large-2,Inference,0.000213888318302,50,1.0694415915104E-05,0.0004063878047739,1.12,AI Energy Score (2025)
INF_0464,Claude-3.5-Sonnet,Inference,0.0002572458284767,250,6.43114571191851E-05,0.0004887670741058,1.12,AI Energy Score (2025)
INF_0466,GPT-4o,Inference,0.0004990671626873,450,0.0002245802232093,0.000948227609106,1.12,AI Energy Score (2025)
INF_0467,Gemini-1.5-Pro,Inference,0.0003288722912063,250,8.22180728015901E-05,0.000624857353292,1.12,AI Energy Score (2025)
INF_0468,Llama-3-70B,Inference,0.0007775427956347,450,0.0003498942580356,0.0014773313117059,1.12,AI Energy Score (2025)
INF_0470,Llama-3-70B,Inference,0.0011619264147741,50,5.8096320738705E-05,0.0022076601880707,1.12,AI Energy Score (2025)
INF_0472,Mistral-Large-2,Inference,0.0001612714955894,50,8.06357477947023E-06,0.0003064158416198,1.12,AI Energy Score (2025)
INF_0473,Claude-3.5-Sonnet,Inference,0.0003172368726026,700,0.0002220658108218,0.000602750057945,1.12,AI Energy Score (2025)
INF_0474,Gemini-1.5-Pro,Inference,0.0005232421994564,250,0.0001308105498641,0.0009941601789672,1.12,AI Energy Score (2025)
INF_0475,Gemini-1.5-Pro,Inference,0.0012264289692884,50,6.13214484644247E-05,0.0023302150416481,1.12,AI Energy Score (2025)
INF_0476,Mistral-Large-2,Inference,0.0003500197783212,250,8.75049445803051E-05,0.0006650375788103,1.12,AI Energy Score (2025)
INF_0477,Gemini-1.5-Pro,Inference,0.0001220625807933,50,6.10312903966823E-06,0.0002319189035073,1.12,AI Energy Score (2025)
INF_0478,Claude-3.5-Sonnet,Inference,0.0001191520897826,250,2.97880224456653E-05,0.000226388970587,1.12,AI Energy Score (2025)
INF_0479,Claude-3.5-Sonnet,Inference,0.0002282361775682,450,0.0001027062799056,0.0004336487373796,1.12,AI Energy Score (2025)
INF_0481,Gemini-1.5-Pro,Inference,0.0063519352925308,250,0.0015879838231327,0.0120686770558086,1.12,AI Energy Score (2025)
INF_0483,Gemini-1.5-Pro,Inference,0.0006641513932831,250,0.0001660378483207,0.001261887647238,1.12,AI Energy Score (2025)
INF_0484,GPT-4o,Inference,0.0004041359801717,50,2.0206799008588E-05,0.0007678583623263,1.12,AI Energy Score (2025)
INF_0486,GPT-4o,Inference,0.0009016812738307,250,0.0002254203184576,0.0017131944202783,1.12,AI Energy Score (2025)
INF_0487,Gemini-1.5-Pro,Inference,0.0015087121404347,450,0.0006789204631956,0.002866553066826,1.12,AI Energy Score (2025)
INF_0488,Claude-3.5-Sonnet,Inference,0.0005486370125776,50,2.74318506288845E-05,0.0010424103238976,1.12,AI Energy Score (2025)
INF_0489,Llama-3-70B,Inference,0.0002824654665839,450,0.0001271094599627,0.0005366843865094,1.12,AI Energy Score (2025)
INF_0490,Gemini-1.5-Pro,Inference,0.0001771438567218,50,8.85719283609478E-06,0.0003365733277716,1.12,AI Energy Score (2025)
INF_0491,Gemini-1.5-Pro,Inference,0.0004266983666109,250,0.0001066745916527,0.0008107268965608,1.12,AI Energy Score (2025)
INF_0492,Gemini-1.5-Pro,Inference,0.000347162199861,250,8.6790549965263E-05,0.0006596081797359,1.12,AI Energy Score (2025)
INF_0493,Mistral-Large-2,Inference,0.000171182257874,50,8.55911289370013E-06,0.0003252462899606,1.12,AI Energy Score (2025)
INF_0494,Gemini-1.5-Pro,Inference,0.0002317290936462,450,0.0001042780921408,0.0004402852779278,1.12,AI Energy Score (2025)
INF_0495,Gemini-1.5-Pro,Inference,0.0002218091001403,450,9.98140950631431E-05,0.0004214372902666,1.12,AI Energy Score (2025)
INF_0496,Llama-3-70B,Inference,0.0003433965927059,50,1.71698296352971E-05,0.0006524535261412,1.12,AI Energy Score (2025)
INF_0497,Llama-3-70B,Inference,0.0002368997104493,250,5.9224927612335E-05,0.0004501094498537,1.12,AI Energy Score (2025)
INF_0498,Mistral-Large-2,Inference,0.0004814642921161,700,0.0003370250044812,0.0009147821550206,1.12,AI Energy Score (2025)
INF_0499,Claude-3.5-Sonnet,Inference,0.0001071853838223,700,7.50297686756368E-05,0.0002036522292624,1.12,AI Energy Score (2025)
INF_0500,Gemini-1.5-Pro,Inference,0.0004924564399142,250,0.0001231141099785,0.000935667235837,1.12,AI Energy Score (2025)
INF_0502,Gemini-1.5-Pro,Inference,0.0005546984842003,250,0.00013867462105,0.0010539271199806,1.12,AI Energy Score (2025)
INF_0503,Claude-3.5-Sonnet,Inference,0.0006328756105154,700,0.0004430129273607,0.0012024636599792,1.12,AI Energy Score (2025)
INF_0504,Claude-3.5-Sonnet,Inference,0.0001334418407737,450,6.00488283481931E-05,0.0002535394974701,1.12,AI Energy Score (2025)
INF_0505,GPT-4o,Inference,0.0020286447853485,450,0.0009128901534068,0.0038544250921622,1.12,AI Energy Score (2025)
INF_0506,Gemini-1.5-Pro,Inference,0.001257664217869,250,0.0003144160544672,0.0023895620139511,1.12,AI Energy Score (2025)
INF_0507,Claude-3.5-Sonnet,Inference,0.0001970749665664,250,4.92687416416235E-05,0.0003744424364763,1.12,AI Energy Score (2025)
INF_0508,Mistral-Large-2,Inference,0.0010943912579389,250,0.0002735978144847,0.002079343390084,1.12,AI Energy Score (2025)
INF_0509,Llama-3-70B,Inference,0.0001201030416833,450,5.40463687575265E-05,0.0002281957791984,1.12,AI Energy Score (2025)
INF_0510,Llama-3-70B,Inference,0.0004749461181565,50,2.37473059078278E-05,0.0009023976244974,1.12,AI Energy Score (2025)
INF_0512,GPT-4o,Inference,0.0014910128400738,700,0.0010437089880516,0.0028329243961403,1.12,AI Energy Score (2025)
INF_0513,Gemini-1.5-Pro,Inference,0.002921527567985,50,0.0001460763783992,0.0055509023791716,1.12,AI Energy Score (2025)
INF_0514,Llama-3-70B,Inference,0.0001721907482794,450,7.748583672573E-05,0.0003271624217308,1.12,AI Energy Score (2025)
INF_0515,Claude-3.5-Sonnet,Inference,0.0008556800660306,250,0.0002139200165076,0.0016257921254582,1.12,AI Energy Score (2025)
INF_0516,Gemini-1.5-Pro,Inference,0.000519135319385,50,2.59567659692528E-05,0.0009863571068316,1.12,AI Energy Score (2025)
INF_0517,Claude-3.5-Sonnet,Inference,0.0006699527581017,50,3.34976379050869E-05,0.0012729102403933,1.12,AI Energy Score (2025)
INF_0518,GPT-4o,Inference,0.0001813771554943,250,4.53442888735892E-05,0.0003446165954392,1.12,AI Energy Score (2025)
INF_0519,Gemini-1.5-Pro,Inference,0.0005141721576938,450,0.0002313774709622,0.0009769270996182,1.12,AI Energy Score (2025)
INF_0520,Gemini-1.5-Pro,Inference,0.0009126415130939,250,0.0002281603782734,0.0017340188748784,1.12,AI Energy Score (2025)
INF_0521,Mistral-Large-2,Inference,0.0004669751751928,50,2.33487587596448E-05,0.0008872528328665,1.12,AI Energy Score (2025)
INF_0522,GPT-4o,Inference,0.0004446697761866,700,0.0003112688433306,0.0008448725747547,1.12,AI Energy Score (2025)
INF_0523,Mistral-Large-2,Inference,0.0001340356079741,250,3.35089019935481E-05,0.0002546676551509,1.12,AI Energy Score (2025)
INF_0525,GPT-4o,Inference,0.0002736478313708,50,1.36823915685408E-05,0.0005199308796045,1.12,AI Energy Score (2025)
INF_0526,Gemini-1.5-Pro,Inference,0.0006134853552365,250,0.0001533713388091,0.0011656221749494,1.12,AI Energy Score (2025)
INF_0527,Mistral-Large-2,Inference,0.0005372190956132,700,0.0003760533669292,0.0010207162816651,1.12,AI Energy Score (2025)
INF_0528,GPT-4o,Inference,0.0012784029104581,250,0.0003196007276145,0.0024289655298705,1.12,AI Energy Score (2025)
INF_0530,Claude-3.5-Sonnet,Inference,0.0015373682110649,50,7.68684105532451E-05,0.0029209996010233,1.12,AI Energy Score (2025)
INF_0531,GPT-4o,Inference,0.0002115851340431,700,0.0001481095938302,0.000402011754682,1.12,AI Energy Score (2025)
INF_0532,Llama-3-70B,Inference,0.0002327806518091,700,0.0001629464562663,0.0004422832384373,1.12,AI Energy Score (2025)
INF_0533,Mistral-Large-2,Inference,0.0004159886538915,700,0.000291192057724,0.0007903784423939,1.12,AI Energy Score (2025)
INF_0534,Mistral-Large-2,Inference,0.0011249198542258,700,0.000787443897958,0.002137347723029,1.12,AI Energy Score (2025)
INF_0535,GPT-4o,Inference,0.0017929445147313,250,0.0004482361286828,0.0034065945779895,1.12,AI Energy Score (2025)
INF_0536,Claude-3.5-Sonnet,Inference,0.0012864566745441,250,0.000321614168636,0.0024442676816339,1.12,AI Energy Score (2025)
INF_0537,Claude-3.5-Sonnet,Inference,0.0011238332415188,50,5.61916620759424E-05,0.0021352831588858,1.12,AI Energy Score (2025)
INF_0539,Mistral-Large-2,Inference,0.0004425030882865,700,0.0003097521618006,0.0008407558677444,1.12,AI Energy Score (2025)
INF_0540,Llama-3-70B,Inference,0.0005216148722178,50,2.60807436108948E-05,0.000991068257214,1.12,AI Energy Score (2025)
INF_0541,Mistral-Large-2,Inference,0.0002415689589356,250,6.03922397339219E-05,0.0004589810219778,1.12,AI Energy Score (2025)
INF_0542,Llama-3-70B,Inference,0.0006238036291593,450,0.0002807116331216,0.0011852268954027,1.12,AI Energy Score (2025)
INF_0543,Claude-3.5-Sonnet,Inference,0.000165531098057,250,4.13827745142644E-05,0.0003145090863084,1.12,AI Energy Score (2025)
INF_0544,GPT-4o,Inference,0.0004478628281147,700,0.0003135039796802,0.0008509393734179,1.12,AI Energy Score (2025)
INF_0545,Llama-3-70B,Inference,0.0003264609925401,450,0.000146907446643,0.0006202758858263,1.12,AI Energy Score (2025)
INF_0546,GPT-4o,Inference,0.0006912665437594,700,0.0004838865806316,0.0013134064331429,1.12,AI Energy Score (2025)
INF_0547,Mistral-Large-2,Inference,0.0011938559296852,250,0.0002984639824213,0.0022683262664019,1.12,AI Energy Score (2025)
INF_0548,Llama-3-70B,Inference,0.0001948820073755,700,0.0001364174051628,0.0003702758140135,1.12,AI Energy Score (2025)
INF_0549,Gemini-1.5-Pro,Inference,0.0011057708894809,450,0.0004975969002664,0.0021009646900138,1.12,AI Energy Score (2025)
INF_0550,Claude-3.5-Sonnet,Inference,0.0017491367137139,450,0.0007871115211712,0.0033233597560564,1.12,AI Energy Score (2025)
INF_0552,GPT-4o,Inference,0.000155891063694,700,0.0001091237445858,0.0002961930210187,1.12,AI Energy Score (2025)
INF_0553,Gemini-1.5-Pro,Inference,0.0002478009233745,250,6.1950230843647E-05,0.0004708217544117,1.12,AI Energy Score (2025)
INF_0554,Gemini-1.5-Pro,Inference,0.0003182805576909,450,0.0001432262509609,0.0006047330596127,1.12,AI Energy Score (2025)
INF_0555,Llama-3-70B,Inference,0.0015682580158639,700,0.0010977806111047,0.0029796902301415,1.12,AI Energy Score (2025)
INF_0557,Mistral-Large-2,Inference,0.0002369725546953,250,5.92431386738286E-05,0.000450247853921,1.12,AI Energy Score (2025)
INF_0558,Mistral-Large-2,Inference,0.0007320777427619,450,0.0003294349842428,0.0013909477112477,1.12,AI Energy Score (2025)
INF_0559,Gemini-1.5-Pro,Inference,0.0003531083993983,450,0.0001588987797292,0.0006709059588568,1.12,AI Energy Score (2025)
INF_0560,GPT-4o,Inference,0.0004080009547767,50,2.04000477388366E-05,0.0007752018140757,1.12,AI Energy Score (2025)
INF_0561,Llama-3-70B,Inference,0.0002732379448826,700,0.0001912665614178,0.000519152095277,1.12,AI Energy Score (2025)
INF_0562,GPT-4o,Inference,0.0002001238721692,250,5.00309680423247E-05,0.0003802353571216,1.12,AI Energy Score (2025)
INF_0563,Claude-3.5-Sonnet,Inference,0.0003105218614378,700,0.0002173653030065,0.0005899915367319,1.12,AI Energy Score (2025)
INF_0564,GPT-4o,Inference,0.0007496196898054,50,3.74809844902724E-05,0.0014242774106303,1.12,AI Energy Score (2025)
INF_0565,Llama-3-70B,Inference,0.0005946577161334,50,2.97328858066729E-05,0.0011298496606535,1.12,AI Energy Score (2025)
INF_0566,Mistral-Large-2,Inference,0.0009696075300364,50,4.84803765018215E-05,0.0018422543070692,1.12,AI Energy Score (2025)
INF_0567,GPT-4o,Inference,0.0001677872772418,700,0.0001174510940693,0.0003187958267595,1.12,AI Energy Score (2025)
INF_0568,Mistral-Large-2,Inference,0.0001016582771061,450,4.57462246977876E-05,0.0001931507265017,1.12,AI Energy Score (2025)
INF_0569,Claude-3.5-Sonnet,Inference,0.0001769156211747,50,8.84578105873852E-06,0.000336139680232,1.12,AI Energy Score (2025)
INF_0570,Claude-3.5-Sonnet,Inference,0.0001637409906388,250,4.09352476597029E-05,0.0003111078822137,1.12,AI Energy Score (2025)
INF_0571,GPT-4o,Inference,0.0001612633829517,450,7.25685223283053E-05,0.0003064004276083,1.12,AI Energy Score (2025)
INF_0572,Mistral-Large-2,Inference,0.0003465787990611,50,1.73289399530593E-05,0.0006584997182162,1.12,AI Energy Score (2025)
INF_0573,Claude-3.5-Sonnet,Inference,0.0005371276504906,450,0.0002417074427208,0.0010205425359323,1.12,AI Energy Score (2025)
INF_0574,Claude-3.5-Sonnet,Inference,0.0011181917862793,250,0.0002795479465698,0.0021245643939307,1.12,AI Energy Score (2025)
INF_0575,Llama-3-70B,Inference,0.0002670042320194,450,0.0001201519044087,0.000507308040837,1.12,AI Energy Score (2025)
INF_0576,GPT-4o,Inference,0.0006656679547399,700,0.0004659675683179,0.0012647691140058,1.12,AI Energy Score (2025)
INF_0577,Llama-3-70B,Inference,0.0002121061718162,250,5.30265429540658E-05,0.0004030017264508,1.12,AI Energy Score (2025)
INF_0578,Claude-3.5-Sonnet,Inference,0.0001324040851473,50,6.62020425736749E-06,0.0002515677617799,1.12,AI Energy Score (2025)
INF_0579,GPT-4o,Inference,0.0001625405061562,50,8.12702530781175E-06,0.0003088269616968,1.12,AI Energy Score (2025)
INF_0580,GPT-4o,Inference,0.0018168681212399,50,9.08434060619981E-05,0.0034520494303559,1.12,AI Energy Score (2025)
INF_0581,GPT-4o,Inference,0.0004470022678997,700,0.0003129015875298,0.0008493043090095,1.12,AI Energy Score (2025)
INF_0582,Llama-3-70B,Inference,0.0004966346655927,250,0.0001241586663981,0.0009436058646262,1.12,AI Energy Score (2025)
INF_0583,Claude-3.5-Sonnet,Inference,0.0001693547786738,250,4.23386946684541E-05,0.0003217740794802,1.12,AI Energy Score (2025)
INF_0584,Mistral-Large-2,Inference,0.0014942607338243,50,7.47130366912179E-05,0.0028390953942662,1.12,AI Energy Score (2025)
INF_0585,Llama-3-70B,Inference,0.0002022846209579,250,5.05711552394924E-05,0.0003843407798201,1.12,AI Energy Score (2025)
INF_0586,Gemini-1.5-Pro,Inference,0.0001979510869333,450,8.90779891200102E-05,0.0003761070651733,1.12,AI Energy Score (2025)
INF_0587,Gemini-1.5-Pro,Inference,0.0002710683538169,450,0.0001219807592176,0.0005150298722522,1.12,AI Energy Score (2025)
INF_0588,Mistral-Large-2,Inference,0.0002873799273045,450,0.000129320967287,0.0005460218618787,1.12,AI Energy Score (2025)
INF_0590,Mistral-Large-2,Inference,0.0004499132219021,250,0.0001124783054755,0.000854835121614,1.12,AI Energy Score (2025)
INF_0591,Gemini-1.5-Pro,Inference,0.0015783077488773,450,0.0007102384869947,0.0029987847228669,1.12,AI Energy Score (2025)
INF_0592,Gemini-1.5-Pro,Inference,0.0003334392950249,50,1.66719647512477E-05,0.0006335346605474,1.12,AI Energy Score (2025)
INF_0593,GPT-4o,Inference,0.0019025209931498,450,0.0008561344469174,0.0036147898869848,1.12,AI Energy Score (2025)
INF_0594,Mistral-Large-2,Inference,0.000120217423876,450,5.40978407442141E-05,0.0002284131053644,1.12,AI Energy Score (2025)
INF_0595,Mistral-Large-2,Inference,0.0003983135097796,450,0.0001792410794008,0.0007567956685814,1.12,AI Energy Score (2025)
INF_0596,GPT-4o,Inference,0.0016172148500085,250,0.0004043037125021,0.0030727082150162,1.12,AI Energy Score (2025)
INF_0597,Claude-3.5-Sonnet,Inference,0.0002160063995637,50,1.08003199781892E-05,0.0004104121591711,1.12,AI Energy Score (2025)
INF_0598,Claude-3.5-Sonnet,Inference,0.000567248448254,50,2.83624224127021E-05,0.0010777720516826,1.12,AI Energy Score (2025)
INF_0599,Claude-3.5-Sonnet,Inference,0.0015857310076023,250,0.0003964327519005,0.0030128889144444,1.12,AI Energy Score (2025)
INF_0600,Gemini-1.5-Pro,Inference,0.0007013669919169,450,0.0003156151463626,0.0013325972846422,1.12,AI Energy Score (2025)
INF_0601,Claude-3.5-Sonnet,Inference,0.0008474982662826,250,0.0002118745665706,0.001610246705937,1.12,AI Energy Score (2025)
INF_0602,Claude-3.5-Sonnet,Inference,0.0001588385825165,450,7.14773621324522E-05,0.0003017933067814,1.12,AI Energy Score (2025)
INF_0603,Llama-3-70B,Inference,0.0004597774742322,50,2.29888737116125E-05,0.0008735772010412,1.12,AI Energy Score (2025)
INF_0604,Mistral-Large-2,Inference,0.0014539413294895,250,0.0003634853323723,0.0027624885260301,1.12,AI Energy Score (2025)
INF_0605,Llama-3-70B,Inference,0.0005985897658556,50,2.99294882927815E-05,0.0011373205551256,1.12,AI Energy Score (2025)
INF_0606,Gemini-1.5-Pro,Inference,0.0002049978891834,250,5.12494722958611E-05,0.0003894959894485,1.12,AI Energy Score (2025)
INF_0607,GPT-4o,Inference,0.000128464040105,250,3.21160100262711E-05,0.0002440816761996,1.12,AI Energy Score (2025)
INF_0608,Mistral-Large-2,Inference,0.0031832320091522,50,0.0001591616004576,0.0060481408173891,1.12,AI Energy Score (2025)
INF_0609,Claude-3.5-Sonnet,Inference,0.0015596273286923,250,0.000389906832173,0.0029632919245154,1.12,AI Energy Score (2025)
INF_0610,Claude-3.5-Sonnet,Inference,0.0005332776427562,50,2.66638821378149E-05,0.0010132275212369,1.12,AI Energy Score (2025)
INF_0611,Claude-3.5-Sonnet,Inference,0.0001358378366926,50,6.79189183463084E-06,0.0002580918897159,1.12,AI Energy Score (2025)
INF_0612,Claude-3.5-Sonnet,Inference,0.0005177777363568,700,0.0003624444154498,0.000983777699078,1.12,AI Energy Score (2025)
INF_0613,GPT-4o,Inference,0.0005180598168689,450,0.000233126917591,0.0009843136520509,1.12,AI Energy Score (2025)
INF_0614,Gemini-1.5-Pro,Inference,0.0009768541098066,450,0.0004395843494129,0.0018560228086326,1.12,AI Energy Score (2025)
INF_0615,Claude-3.5-Sonnet,Inference,0.0004519543011484,250,0.0001129885752871,0.0008587131721821,1.12,AI Energy Score (2025)
INF_0617,Mistral-Large-2,Inference,0.0001133323352891,50,5.66661676445503E-06,0.0002153314370492,1.12,AI Energy Score (2025)
INF_0618,GPT-4o,Inference,0.0002000146885109,700,0.0001400102819576,0.0003800279081707,1.12,AI Energy Score (2025)
INF_0619,Llama-3-70B,Inference,0.0006492047329245,250,0.0001623011832311,0.0012334889925566,1.12,AI Energy Score (2025)
INF_0620,Llama-3-70B,Inference,0.0002633415994481,700,0.0001843391196136,0.0005003490389514,1.12,AI Energy Score (2025)
INF_0621,GPT-4o,Inference,0.001578644425454,250,0.0003946611063635,0.0029994244083626,1.12,AI Energy Score (2025)
INF_0622,Gemini-1.5-Pro,Inference,0.0004778214032304,700,0.0003344749822612,0.0009078606661378,1.12,AI Energy Score (2025)
INF_0623,Gemini-1.5-Pro,Inference,0.0008020867918873,700,0.0005614607543211,0.001523964904586,1.12,AI Energy Score (2025)
INF_0624,Mistral-Large-2,Inference,0.000839861688262,450,0.0003779377597179,0.0015957372076978,1.12,AI Energy Score (2025)
INF_0625,Mistral-Large-2,Inference,0.0005148143627944,250,0.0001287035906986,0.0009781472893094,1.12,AI Energy Score (2025)
INF_0628,Gemini-1.5-Pro,Inference,0.0010755146863637,50,5.37757343181895E-05,0.0020434779040912,1.12,AI Energy Score (2025)
INF_0630,Llama-3-70B,Inference,0.0001025440847783,50,5.12720423891705E-06,0.0001948337610788,1.12,AI Energy Score (2025)
INF_0631,GPT-4o,Inference,0.0002144680391966,450,9.65106176384736E-05,0.0004074892744735,1.12,AI Energy Score (2025)
INF_0632,Mistral-Large-2,Inference,0.0007676498959301,50,3.83824947965084E-05,0.0014585348022673,1.12,AI Energy Score (2025)
INF_0633,Mistral-Large-2,Inference,0.0001577105564105,450,7.09697503847679E-05,0.0002996500571801,1.12,AI Energy Score (2025)
INF_0634,Llama-3-70B,Inference,0.000449709396507,450,0.0002023692284281,0.0008544478533634,1.12,AI Energy Score (2025)
INF_0635,Claude-3.5-Sonnet,Inference,0.0008675176354436,50,4.33758817721814E-05,0.0016482835073428,1.12,AI Energy Score (2025)
INF_0636,Llama-3-70B,Inference,0.0010583455409673,50,5.29172770483661E-05,0.0020108565278379,1.12,AI Energy Score (2025)
INF_0637,Mistral-Large-2,Inference,0.0014864278930545,700,0.0010404995251381,0.0028242129968036,1.12,AI Energy Score (2025)
INF_0639,Claude-3.5-Sonnet,Inference,0.0003216930429309,250,8.04232607327472E-05,0.0006112167815688,1.12,AI Energy Score (2025)
INF_0640,GPT-4o,Inference,0.0004149410064293,250,0.0001037352516073,0.0007883879122156,1.12,AI Energy Score (2025)
INF_0641,Claude-3.5-Sonnet,Inference,0.0004235043965625,700,0.0002964530775938,0.0008046583534689,1.12,AI Energy Score (2025)
INF_0643,Claude-3.5-Sonnet,Inference,0.000158461438106,450,7.13076471477142E-05,0.0003010767324014,1.12,AI Energy Score (2025)
INF_0644,Gemini-1.5-Pro,Inference,0.0001509834855936,250,3.77458713984192E-05,0.0002868686226279,1.12,AI Energy Score (2025)
INF_0645,Gemini-1.5-Pro,Inference,0.0004634315646077,50,2.31715782303854E-05,0.0008805199727546,1.12,AI Energy Score (2025)
INF_0646,Claude-3.5-Sonnet,Inference,0.0014865458666439,50,7.43272933321952E-05,0.0028244371466234,1.12,AI Energy Score (2025)
INF_0647,GPT-4o,Inference,0.0006714096637915,450,0.0003021343487061,0.0012756783612038,1.12,AI Energy Score (2025)
INF_0648,GPT-4o,Inference,0.0001031432275117,450,4.64144523802667E-05,0.0001959721322722,1.12,AI Energy Score (2025)
INF_0650,Claude-3.5-Sonnet,Inference,0.0001641477939333,50,8.20738969666604E-06,0.0003118808084733,1.12,AI Energy Score (2025)
INF_0651,Mistral-Large-2,Inference,0.0006366932422677,700,0.0004456852695874,0.0012097171603087,1.12,AI Energy Score (2025)
INF_0652,Gemini-1.5-Pro,Inference,0.0004632271420469,450,0.0002084522139211,0.0008801315698892,1.12,AI Energy Score (2025)
INF_0653,Gemini-1.5-Pro,Inference,0.0005943179871339,250,0.0001485794967834,0.0011292041755544,1.12,AI Energy Score (2025)
INF_0654,GPT-4o,Inference,0.00090408572712,700,0.000632860008984,0.0017177628815281,1.12,AI Energy Score (2025)
INF_0655,Llama-3-70B,Inference,0.00225149376053,450,0.0010131721922385,0.0042778381450071,1.12,AI Energy Score (2025)
INF_0656,Mistral-Large-2,Inference,0.0004284314085973,50,2.14215704298654E-05,0.0008140196763348,1.12,AI Energy Score (2025)
INF_0657,Claude-3.5-Sonnet,Inference,0.0002268863950867,50,1.13443197543384E-05,0.0004310841506648,1.12,AI Energy Score (2025)
INF_0658,Claude-3.5-Sonnet,Inference,0.0031219077569776,450,0.0014048584906399,0.0059316247382575,1.12,AI Energy Score (2025)
INF_0659,Gemini-1.5-Pro,Inference,0.0008245877199729,700,0.000577211403981,0.0015667166679486,1.12,AI Energy Score (2025)
INF_0660,GPT-4o,Inference,0.0012078693176479,50,6.03934658823964E-05,0.002294951703531,1.12,AI Energy Score (2025)
INF_0661,Llama-3-70B,Inference,0.0001542849698842,450,6.94282364479028E-05,0.00029314144278,1.12,AI Energy Score (2025)
INF_0662,Llama-3-70B,Inference,0.0006725490816006,700,0.0004707843571204,0.0012778432550411,1.12,AI Energy Score (2025)
INF_0664,GPT-4o,Inference,0.0002062752665947,250,5.15688166486819E-05,0.0003919230065299,1.12,AI Energy Score (2025)
INF_0665,Llama-3-70B,Inference,0.0011054876725546,450,0.0004974694526496,0.0021004265778539,1.12,AI Energy Score (2025)
INF_0666,Mistral-Large-2,Inference,0.0092124292470859,50,0.0004606214623542,0.0175036155694633,1.12,AI Energy Score (2025)
INF_0667,GPT-4o,Inference,0.0007366960665653,450,0.0003315132299544,0.0013997225264742,1.12,AI Energy Score (2025)
INF_0668,GPT-4o,Inference,0.0017604054055545,250,0.0004401013513886,0.0033447702705536,1.12,AI Energy Score (2025)
INF_0669,Claude-3.5-Sonnet,Inference,0.0002785011857753,700,0.0001949508300427,0.0005291522529731,1.12,AI Energy Score (2025)
INF_0670,Claude-3.5-Sonnet,Inference,0.0003470577851082,700,0.0002429404495757,0.0006594097917056,1.12,AI Energy Score (2025)
INF_0671,Claude-3.5-Sonnet,Inference,0.0007699965128213,450,0.0003464984307696,0.0014629933743605,1.12,AI Energy Score (2025)
INF_0672,Gemini-1.5-Pro,Inference,0.0007517060479689,700,0.0005261942335782,0.001428241491141,1.12,AI Energy Score (2025)
INF_0673,Llama-3-70B,Inference,0.000433907886337,250,0.0001084769715842,0.0008244249840404,1.12,AI Energy Score (2025)
INF_0674,Claude-3.5-Sonnet,Inference,0.0001031655684709,50,5.15827842354741E-06,0.0001960145800948,1.12,AI Energy Score (2025)
INF_0675,Gemini-1.5-Pro,Inference,0.0002830028100902,250,7.07507025225636E-05,0.0005377053391714,1.12,AI Energy Score (2025)
INF_0676,Claude-3.5-Sonnet,Inference,0.000576749419132,250,0.000144187354783,0.0010958238963509,1.12,AI Energy Score (2025)
INF_0677,Gemini-1.5-Pro,Inference,0.0001637067014076,250,4.09266753519218E-05,0.0003110427326746,1.12,AI Energy Score (2025)
INF_0679,Llama-3-70B,Inference,0.0009510297596357,50,4.75514879817872E-05,0.0018069565433079,1.12,AI Energy Score (2025)
INF_0680,Claude-3.5-Sonnet,Inference,0.0002069539641409,450,9.3129283863427E-05,0.0003932125318678,1.12,AI Energy Score (2025)
INF_0681,Gemini-1.5-Pro,Inference,0.0003059668823293,50,1.52983441164651E-05,0.0005813370764256,1.12,AI Energy Score (2025)
INF_0682,GPT-4o,Inference,0.0002891117621166,250,7.2277940529164E-05,0.0005493123480216,1.12,AI Energy Score (2025)
INF_0683,Gemini-1.5-Pro,Inference,0.0002601958418895,50,1.30097920944796E-05,0.0004943720995902,1.12,AI Energy Score (2025)
INF_0684,Claude-3.5-Sonnet,Inference,0.0005905024204509,700,0.0004133516943156,0.0011219545988568,1.12,AI Energy Score (2025)
INF_0685,Gemini-1.5-Pro,Inference,0.0003551299267834,250,8.87824816958728E-05,0.0006747468608886,1.12,AI Energy Score (2025)
INF_0686,Mistral-Large-2,Inference,0.0003398998554266,450,0.0001529549349419,0.0006458097253106,1.12,AI Energy Score (2025)
INF_0687,Mistral-Large-2,Inference,0.0006494564706232,250,0.0001623641176558,0.0012339672941842,1.12,AI Energy Score (2025)
INF_0688,Mistral-Large-2,Inference,0.0008956046130321,700,0.0006269232291224,0.001701648764761,1.12,AI Energy Score (2025)
INF_0689,Gemini-1.5-Pro,Inference,0.0003227631071468,50,1.6138155357341E-05,0.0006132499035789,1.12,AI Energy Score (2025)
